업체명,물품분류명,계약유형,금액
주식회사 진명아이앤씨,"오디오믹서,증폭기결합",제3자단가계약,864000
주식회사 진명아이앤씨,오디오모니터,제3자단가계약,527000
주식회사 진명아이앤씨,전원공급장치,제3자단가계약,1553000
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,1642000
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,1600000
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,309000
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,1806000
주식회사 진명아이앤씨,화재경보장치,제3자단가계약,527000
주식회사 진명아이앤씨,네트워크시스템장비용랙,제3자단가계약,738000
주식회사 진명아이앤씨,콤팩트디스크재생또는녹음기,제3자단가계약,971000
주식회사 진명아이앤씨,오디오장비커넥터및스테이지박스,제3자단가계약,368000
주식회사 진명아이앤씨,리모트앰프,제3자단가계약,611000
주식회사 진명아이앤씨,리모트앰프,제3자단가계약,677000
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,831000
주식회사 진명아이앤씨,통신케이블어셈블리,제3자단가계약,53000
주식회사 진명아이앤씨,마이크스탠드,제3자단가계약,96000
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,240000
주식회사 진명아이앤씨,마이크로폰,제3자단가계약,238000
주식회사 진명아이앤씨,냉각팬,제3자단가계약,192000
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,제3자단가계약,953000
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,제3자단가계약,779000
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,제3자단가계약,324000
주식회사 진명아이앤씨,오디오앰프,제3자단가계약,0
주식회사 진명아이앤씨,오디오앰프,제3자단가계약,0
주식회사 진명아이앤씨,"오디오믹서,증폭기결합",제3자단가계약,0
주식회사 진명아이앤씨,오디오모니터,제3자단가계약,0
주식회사 진명아이앤씨,전원공급장치,제3자단가계약,0
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,0
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,0
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,0
주식회사 진명아이앤씨,스피커제어유닛,제3자단가계약,0
주식회사 진명아이앤씨,화재경보장치,제3자단가계약,0
주식회사 진명아이앤씨,네트워크시스템장비용랙,제3자단가계약,0
주식회사 진명아이앤씨,콤팩트디스크재생또는녹음기,제3자단가계약,0
주식회사 진명아이앤씨,오디오장비커넥터및스테이지박스,제3자단가계약,0
주식회사 진명아이앤씨,리모트앰프,제3자단가계약,0
주식회사 진명아이앤씨,리모트앰프,제3자단가계약,0
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,0
주식회사 진명아이앤씨,통신케이블어셈블리,제3자단가계약,0
주식회사 진명아이앤씨,마이크스탠드,제3자단가계약,0
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,0
주식회사 진명아이앤씨,마이크로폰,제3자단가계약,0
주식회사 진명아이앤씨,냉각팬,제3자단가계약,0
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,제3자단가계약,0
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,제3자단가계약,0
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,제3자단가계약,0
주식회사 포딕스시스템,전광판,제3자단가계약,82675000
주식회사 진명아이앤씨,정보통신공사,제3자단가계약,2621850
주식회사 진명아이앤씨,정보통신공사,제3자단가계약,109760
주식회사 진명아이앤씨,전원공급장치,제3자단가계약,1135000
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,428000
주식회사 진명아이앤씨,네트워크시스템장비용랙,제3자단가계약,1619000
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,90000
주식회사 진명아이앤씨,랙캐비닛용패널,제3자단가계약,159000
이노뎁(주),통신서버소프트웨어,제3자단가계약,1320000
주식회사 비알인포텍,보안용카메라,제3자단가계약,710000
주식회사 새움,영상감시장치,제3자단가계약,1426000
주식회사 새움,네트워크스위치,제3자단가계약,1375000
주식회사 새움,보안용카메라,제3자단가계약,5760000
주식회사 새움,보안용카메라,제3자단가계약,14014000
주식회사 새움,하드디스크드라이브,제3자단가계약,5901000
주식회사 새움,네트워크시스템장비용랙,제3자단가계약,1372200
주식회사 새움,디지털비디오레코더,제3자단가계약,5455000
주식회사 새움,LCD패널또는모니터,제3자단가계약,316000
주식회사 새움,전원공급장치,제3자단가계약,232800
주식회사 새움,전기함,제3자단가계약,1035000
주식회사 새움,정보통신공사,제3자단가계약,551840
주식회사 새움,정보통신공사,제3자단가계약,1997600
주식회사 새움,정보통신공사,제3자단가계약,548800
주식회사 새움,차량번호판독기,제3자단가계약,35985460
주식회사 새움,차량번호판독기,제3자단가계약,90570000
주식회사 새움,차량번호판독기,제3자단가계약,68330000
주식회사 새움,특수목적컴퓨터,제3자단가계약,5760000
렉스젠 주식회사,접지장치또는조립품,제3자단가계약,109050
렉스젠 주식회사,전력케이블,제3자단가계약,323250
렉스젠 주식회사,전력케이블,제3자단가계약,279000
렉스젠 주식회사,절연전선및피복선,제3자단가계약,34300
렉스젠 주식회사,네트워크케이블,제3자단가계약,205500
렉스젠 주식회사,옥외광섬유케이블,제3자단가계약,279000
렉스젠 주식회사,전선관,제3자단가계약,372000
렉스젠 주식회사,토공사,제3자단가계약,607500
렉스젠 주식회사,토공사,제3자단가계약,298500
렉스젠 주식회사,토공사,제3자단가계약,607500
렉스젠 주식회사,철근콘크리트공사,제3자단가계약,238230
렉스젠 주식회사,정보통신공사,제3자단가계약,34490
렉스젠 주식회사,정보통신공사,제3자단가계약,124850
렉스젠 주식회사,정보통신공사,제3자단가계약,109760
주식회사 크리에이티브넷,전기함,제3자단가계약,133460
이노뎁(주),통신서버소프트웨어,제3자단가계약,2200000
에코아이넷(주),영상감시장치,제3자단가계약,4890000
에코아이넷(주),보안용카메라,제3자단가계약,9360000
에코아이넷(주),네트워크스위치,제3자단가계약,1324000
에코아이넷(주),상자,제3자단가계약,567000
에코아이넷(주),디지털비디오레코더,제3자단가계약,6036000
에코아이넷(주),하드디스크드라이브,제3자단가계약,1032000
에코아이넷(주),네트워크시스템장비용랙,제3자단가계약,52000
에코아이넷(주),누전차단기,제3자단가계약,37000
에코아이넷(주),서지방지장치,제3자단가계약,88000
에코아이넷(주),전원공급장치,제3자단가계약,529000
에코아이넷(주),네트워크시스템장비용랙,제3자단가계약,975000
에코아이넷(주),LCD패널또는모니터,제3자단가계약,291000
주식회사 지인테크,영상감시장치,제3자단가계약,15200000
주식회사 지인테크,영상감시장치,제3자단가계약,12540000
주식회사 지인테크,네트워크스위치,제3자단가계약,5400000
주식회사 지인테크,누전차단기,제3자단가계약,687000
주식회사 지인테크,서지방지장치,제3자단가계약,1596000
주식회사 지인테크,서지방지장치,제3자단가계약,294300
주식회사 지인테크,스트로보또는경고등,제3자단가계약,363000
주식회사 지인테크,전원공급장치,제3자단가계약,410700
주식회사 지인테크,전기함,제3자단가계약,417000
렉스젠 주식회사,영상감시장치,제3자단가계약,8592000
렉스젠 주식회사,보안용카메라,제3자단가계약,8360000
렉스젠 주식회사,하드디스크드라이브,제3자단가계약,6827000
렉스젠 주식회사,전원공급장치,제3자단가계약,140000
렉스젠 주식회사,카메라받침대,제3자단가계약,190000
이노뎁(주),영상감시장치,제3자단가계약,1785000
이노뎁(주),하드디스크드라이브,제3자단가계약,5900000
주식회사 인텔리빅스,영상감시장치,제3자단가계약,17530000
주식회사 비알인포텍,영상감시장치,제3자단가계약,4300000
주식회사 솔디아,영상감시장치,제3자단가계약,3980000
주식회사 솔디아,영상감시장치,제3자단가계약,1382000
주식회사 솔디아,하드디스크드라이브,제3자단가계약,1210000
주식회사 솔디아,LCD패널또는모니터,제3자단가계약,850000
주식회사 솔디아,통신케이블어셈블리,제3자단가계약,133000
주식회사 솔디아,전원공급장치,제3자단가계약,548000
주식회사 솔디아,LCD패널또는모니터,제3자단가계약,342000
주식회사 세오,안내판,제3자단가계약,950760
주식회사 인텔리빅스,해석또는과학소프트웨어,제3자단가계약,4320000
(주)앤다스,네트워크케이블,제3자단가계약,1602900
(주)앤다스,전선관,제3자단가계약,3333300
(주)앤다스,영상감시장치,제3자단가계약,1320000
(주)앤다스,보안용카메라,제3자단가계약,16354000
(주)앤다스,상자,제3자단가계약,948000
(주)앤다스,카메라받침대,제3자단가계약,1500000
주식회사 인텔리빅스,해석또는과학소프트웨어,제3자단가계약,2880000
주식회사 디라직,오디오앰프,제3자단가계약,1793000
주식회사 디라직,무선마이크장치,제3자단가계약,750000
주식회사 디라직,무선마이크장치,제3자단가계약,640000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,1320000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,1300000
주식회사 새움,하드디스크드라이브,제3자단가계약,5058000
주식회사 새움,광섬유케이블어셈블리,제3자단가계약,163200
주식회사 새움,디지털비디오레코더,제3자단가계약,9995000
주식회사 지인테크,전력케이블,제3자단가계약,920000
주식회사 지인테크,절연전선및피복선,제3자단가계약,686000
주식회사 지인테크,네트워크케이블,제3자단가계약,7398000
주식회사 지인테크,옥외광섬유케이블,제3자단가계약,3906000
주식회사 지인테크,정보통신공사,제3자단가계약,223440
주식회사 지인테크,정보통신공사,제3자단가계약,434320
주식회사 지인테크,전선관,제3자단가계약,5691000
주식회사 지인테크,정보통신공사,제3자단가계약,3745500
주식회사 지인테크,정보통신공사,제3자단가계약,3292800
주식회사 솔디아,보안용카메라,제3자단가계약,4098000
주식회사 솔디아,하드디스크드라이브,제3자단가계약,896000
주식회사 솔디아,네트워크스위치,제3자단가계약,372000
주식회사 솔디아,네트워크스위치,제3자단가계약,3752000
주식회사 솔디아,상자,제3자단가계약,3654000
주식회사 솔디아,송수신기및미디어컨버터,제3자단가계약,369600
주식회사 솔디아,광분배함,제3자단가계약,97200
주식회사 솔디아,광분배함,제3자단가계약,113000
주식회사 솔디아,광분배함,제3자단가계약,149100
주식회사 솔디아,서지방지장치,제3자단가계약,359700
주식회사 솔디아,서지방지장치,제3자단가계약,960000
주식회사 솔디아,누전차단기,제3자단가계약,717000
주식회사 솔디아,전원공급장치,제3자단가계약,548000
주식회사 솔디아,카메라받침대,제3자단가계약,3396000
주식회사 솔디아,LCD패널또는모니터,제3자단가계약,289000
주식회사 디라직,플러그용잭,제3자단가계약,112000
주식회사 디라직,구내방송장치,제3자단가계약,32833000
주식회사 디라직,구내방송장치,제3자단가계약,55803000
주식회사 디라직,구내방송장치,제3자단가계약,63504000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,1800000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,7800000
주식회사 디라직,네트워크시스템장비용랙,제3자단가계약,3060000
주식회사 디라직,네트워크시스템장비용랙,제3자단가계약,6300000
주식회사 인텔리빅스,해석또는과학소프트웨어,제3자단가계약,100000000
주식회사 포딕스시스템,스피커,제3자단가계약,1800000
주식회사 포딕스시스템,상자,제3자단가계약,18168000
주식회사 시큐인포,보안용카메라,제3자단가계약,39050000
주식회사 시큐인포,정보통신공사,제3자단가계약,998800
주식회사 진명아이앤씨,스피커,제3자단가계약,832000
주식회사 진명아이앤씨,통신케이블어셈블리,제3자단가계약,111000
주식회사 진명아이앤씨,네트워크시스템장비용랙,제3자단가계약,527000
주식회사 진명아이앤씨,무선마이크장치,제3자단가계약,930000
주식회사 진명아이앤씨,무선마이크장치,제3자단가계약,630000
주식회사 진명아이앤씨,통신케이블어셈블리,제3자단가계약,38000
이노뎁(주),통신서버소프트웨어,제3자단가계약,3960000
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,6387080
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,5341300
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,3158900
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,3414000
이노뎁(주),패키지소프트웨어개발및도입서비스,제3자단가계약,2788100
주식회사 홍석,금속기둥,제3자단가계약,1364000
주식회사 홍석,금속기둥,제3자단가계약,2865000
이노뎁(주),해석또는과학소프트웨어,제3자단가계약,29040000
주식회사 디라직,전원공급장치,제3자단가계약,846000
주식회사 디라직,스피커,제3자단가계약,1030000
주식회사 디라직,오디오앰프,제3자단가계약,750000
주식회사 디라직,네트워크시스템장비용랙,제3자단가계약,460000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,220000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,999000
이노뎁(주),주차관제장치,제3자단가계약,1440000
이노뎁(주),주차관제장치,제3자단가계약,9976000
이노뎁(주),영상감시장치,제3자단가계약,5140000
이노뎁(주),네트워크스위치,제3자단가계약,248000
이노뎁(주),하드디스크드라이브,제3자단가계약,4025000
이노뎁(주),네트워크스위치,제3자단가계약,5316000
이노뎁(주),카메라받침대,제3자단가계약,438000
이노뎁(주),스피커,제3자단가계약,5400000
이노뎁(주),누전차단기,제3자단가계약,618000
주식회사 홍석,하드디스크드라이브,제3자단가계약,807700
주식회사 홍석,네트워크스위치,제3자단가계약,1800000
주식회사 홍석,네트워크스위치,제3자단가계약,1851000
주식회사 홍석,상자,제3자단가계약,1568000
주식회사 홍석,상자,제3자단가계약,1082000
주식회사 홍석,누전차단기,제3자단가계약,291000
(주)경림이앤지,영상감시장치,제3자단가계약,136740000
(주)경림이앤지,하드디스크드라이브,제3자단가계약,64050000
(주)경림이앤지,하드디스크어레이,제3자단가계약,18530000
주식회사 비알인포텍,영상감시장치,제3자단가계약,4870000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,2018100
주식회사 비알인포텍,네트워크스위치,제3자단가계약,1122000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,3128000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,11880000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,14700000
주식회사 비알인포텍,누전차단기,제3자단가계약,2670000
주식회사 비알인포텍,서지방지장치,제3자단가계약,2550000
주식회사 비알인포텍,SAN스위치,제3자단가계약,3220000
주식회사 비알인포텍,광섬유케이블어셈블리,제3자단가계약,360000
주식회사 비알인포텍,통신케이블어셈블리,제3자단가계약,464000
주식회사 홍석,영상감시장치,제3자단가계약,38454000
주식회사 홍석,영상감시장치,제3자단가계약,221152000
주식회사 홍석,영상감시장치,제3자단가계약,478950000
주식회사 홍석,하드디스크어레이,제3자단가계약,14252700
주식회사 지인테크,영상감시장치,제3자단가계약,8461000
주식회사 지인테크,보안용카메라,제3자단가계약,3985000
주식회사 지인테크,보안용카메라,제3자단가계약,45240000
주식회사 지인테크,상자,제3자단가계약,1452000
주식회사 지인테크,네트워크스위치,제3자단가계약,2458000
주식회사 지인테크,네트워크스위치,제3자단가계약,6250000
주식회사 지인테크,하드디스크드라이브,제3자단가계약,8392000
주식회사 지인테크,카메라받침대,제3자단가계약,4890000
주식회사 지인테크,서지방지장치,제3자단가계약,133000
주식회사 지인테크,서지방지장치,제3자단가계약,98100
주식회사 지인테크,네트워크스위치,제3자단가계약,690000
주식회사 지인테크,광분배함,제3자단가계약,595000
주식회사 지인테크,광분배함,제3자단가계약,149300
주식회사 지인테크,누전차단기,제3자단가계약,37000
주식회사 지인테크,전기함,제3자단가계약,736000
주식회사 지인테크,카메라받침대,제3자단가계약,204000
주식회사 지인테크,광섬유케이블어셈블리,제3자단가계약,100000
주식회사 지인테크,통신케이블어셈블리,제3자단가계약,520000
주식회사 지인테크,베어본컴퓨터,제3자단가계약,9380000
주식회사 지인테크,전원공급장치,제3자단가계약,528000
주식회사 지인테크,LCD패널또는모니터,제3자단가계약,249000
주식회사 에스카,경보장치,제3자단가계약,3373040
주식회사 에스카,영상감시장치,제3자단가계약,21591000
주식회사 에스카,영상감시장치,제3자단가계약,27764000
주식회사 에스카,영상감시장치,제3자단가계약,10400000
주식회사 에스카,보안용카메라,제3자단가계약,41840000
주식회사 에스카,보안용카메라,제3자단가계약,37408000
주식회사 에스카,상자,제3자단가계약,14616000
주식회사 에스카,서지방지장치,제3자단가계약,1716000
주식회사 에스카,카메라받침대,제3자단가계약,460000
주식회사 에스카,카메라받침대,제3자단가계약,4584000
주식회사 에스카,누전차단기,제3자단가계약,2868000
이노뎁(주),영상감시장치,제3자단가계약,33998000
주식회사 에스카,네트워크케이블,제3자단가계약,191800
주식회사 에스카,전선관,제3자단가계약,569100
주식회사 에스카,정보통신공사,제3자단가계약,103470
주식회사 에스카,정보통신공사,제3자단가계약,329280
뉴코리아전자통신 주식회사,멀티미디어수신기,제3자단가계약,6500000
주식회사 에스카,영상감시장치,제3자단가계약,7164000
주식회사 에스카,네트워크스위치,제3자단가계약,3826000
주식회사 에스카,하드디스크드라이브,제3자단가계약,12110000
주식회사 에스카,네트워크시스템장비용랙,제3자단가계약,1500000
주식회사 에스카,전원공급장치,제3자단가계약,548000
주식회사 에스카,LCD패널또는모니터,제3자단가계약,1260000
주식회사 에스카,영상감시장치,제3자단가계약,34938000
주식회사 에스카,영상감시장치,제3자단가계약,14834000
주식회사 에스카,영상감시장치,제3자단가계약,50972000
주식회사 에스카,영상감시장치,제3자단가계약,13347000
주식회사 진명아이앤씨,영상감시장치,제3자단가계약,277000
주식회사 진명아이앤씨,네트워크스위치,제3자단가계약,22520000
뉴코리아전자통신 주식회사,영상감시장치,제3자단가계약,5475000
주식회사 에스카,영상감시장치,제3자단가계약,4569000
주식회사 에스카,네트워크스위치,제3자단가계약,1626000
주식회사 에스카,네트워크스위치,제3자단가계약,2820000
주식회사 홍석,금속기둥,제3자단가계약,4011000
주식회사 홍석,하드디스크드라이브,제3자단가계약,833800
주식회사 홍석,하드디스크드라이브,제3자단가계약,647900
주식회사 홍석,네트워크스위치,제3자단가계약,5819000
주식회사 홍석,무선랜액세스포인트,제3자단가계약,17892000
주식회사 디라직,변조기,제3자단가계약,506000
주식회사 포딕스시스템,서지방지장치,제3자단가계약,17006600
주식회사 포딕스시스템,서지방지장치,제3자단가계약,32157840
주식회사 포딕스시스템,접지장치또는조립품,제3자단가계약,7851600
주식회사 포딕스시스템,절연전선및피복선,제3자단가계약,881500
주식회사 포딕스시스템,전기함,제3자단가계약,5138210
주식회사 포딕스시스템,안내판,제3자단가계약,15544080
주식회사 포딕스시스템,안내판,제3자단가계약,11884500
주식회사 포딕스시스템,전력케이블,제3자단가계약,2990000
주식회사 포딕스시스템,전력케이블,제3자단가계약,2399400
주식회사 포딕스시스템,네트워크케이블,제3자단가계약,2142680
주식회사 포딕스시스템,전선관,제3자단가계약,10569000
주식회사 포딕스시스템,토공사,제3자단가계약,2624400
주식회사 포딕스시스템,토공사,제3자단가계약,1289520
주식회사 포딕스시스템,정보통신공사,제3자단가계약,4552680
주식회사 포딕스시스템,정보통신공사,제3자단가계약,16480200
주식회사 포딕스시스템,정보통신공사,제3자단가계약,9439360
미르텍 주식회사,보안용카메라,제3자단가계약,4322000
미르텍 주식회사,카메라받침대,제3자단가계약,107500
미르텍 주식회사,전력케이블,제3자단가계약,86200
미르텍 주식회사,네트워크케이블,제3자단가계약,54800
미르텍 주식회사,전선관,제3자단가계약,203250
미르텍 주식회사,정보통신공사,제3자단가계약,124850
미르텍 주식회사,정보통신공사,제3자단가계약,109760
주식회사 에스카,영상감시장치,제3자단가계약,4965000
주식회사 에스카,영상감시장치,제3자단가계약,13480000
주식회사 에스카,영상감시장치,제3자단가계약,24062000
주식회사 에스카,영상감시장치,제3자단가계약,3575000
주식회사 에스카,네트워크스위치,제3자단가계약,69000
주식회사 에스카,하드디스크드라이브,제3자단가계약,4245000
주식회사 에스카,네트워크스위치,제3자단가계약,938000
주식회사 에스카,상자,제3자단가계약,1064000
주식회사 에스카,광섬유케이블어셈블리,제3자단가계약,26880
주식회사 에스카,광분배함,제3자단가계약,48000
주식회사 에스카,누전차단기,제3자단가계약,239000
주식회사 두원전자통신,안내판,제3자단가계약,316920
주식회사 에스카,브래킷,제3자단가계약,245760
렉스젠 주식회사,무인교통감시장치,제3자단가계약,23549000
렉스젠 주식회사,무인교통감시장치,제3자단가계약,22912000
주식회사 지인테크,유선송신기또는수신기,제3자단가계약,155000
주식회사 지인테크,유선송신기또는수신기,제3자단가계약,90000
주식회사 지인테크,전원공급장치,제3자단가계약,528000
렉스젠 주식회사,소프트웨어유지및지원서비스,제3자단가계약,31232000
렉스젠 주식회사,소프트웨어유지및지원서비스,제3자단가계약,2560000
주식회사 포딕스시스템,영상감시장치,제3자단가계약,745000
주식회사 포딕스시스템,카메라받침대,제3자단가계약,790000
주식회사 디라직,리모트앰프,제3자단가계약,604000
주식회사 다누시스,영상감시장치,제3자단가계약,1615000
주식회사 다누시스,보안용카메라,제3자단가계약,29536000
주식회사 다누시스,보안용카메라,제3자단가계약,76171000
주식회사 디라직,오디오장비커넥터및스테이지박스,제3자단가계약,129000
주식회사 디라직,무선마이크장치,제3자단가계약,506000
주식회사 세오,상자,제3자단가계약,1413000
주식회사 세오,카메라받침대,제3자단가계약,4476000
주식회사 홍석,광섬유케이블어셈블리,제3자단가계약,80640
주식회사 홍석,브래킷,제3자단가계약,2490000
주식회사 홍석,상자,제3자단가계약,7224000
뉴코리아전자통신 주식회사,멀티미디어수신기,제3자단가계약,31200000
뉴코리아전자통신 주식회사,경보장치,제3자단가계약,748000
뉴코리아전자통신 주식회사,경보장치,제3자단가계약,5540000
주식회사 진명아이앤씨,스피커,제3자단가계약,832000
주식회사 진명아이앤씨,무선마이크장치,제3자단가계약,440000
주식회사 두원전자통신,금속기둥,제3자단가계약,6634000
주식회사 두원전자통신,접지장치또는조립품,제3자단가계약,109050
주식회사 두원전자통신,전력케이블,제3자단가계약,138000
주식회사 두원전자통신,절연전선및피복선,제3자단가계약,61500
주식회사 두원전자통신,네트워크케이블,제3자단가계약,164400
주식회사 두원전자통신,토공사,제3자단가계약,51030
주식회사 두원전자통신,토공사,제3자단가계약,11940
주식회사 두원전자통신,토공사,제3자단가계약,26730
주식회사 두원전자통신,철근콘크리트공사,제3자단가계약,82075
주식회사 두원전자통신,철근콘크리트공사,제3자단가계약,524106
주식회사 두원전자통신,정보통신공사,제3자단가계약,124850
주식회사 두원전자통신,정보통신공사,제3자단가계약,109760
주식회사 두원전자통신,무인교통감시장치,제3자단가계약,4836000
주식회사 두원전자통신,보안용카메라,제3자단가계약,5292000
주식회사 두원전자통신,전광판,제3자단가계약,4060000
주식회사 두원전자통신,카메라받침대,제3자단가계약,134000
주식회사 두원전자통신,카메라받침대,제3자단가계약,45000
주식회사 두원전자통신,네트워크스위치,제3자단가계약,1545000
주식회사 두원전자통신,전원공급장치,제3자단가계약,1050000
주식회사 두원전자통신,산업제어소프트웨어,제3자단가계약,4687500
주식회사 두원전자통신,산업제어소프트웨어,제3자단가계약,4375000
이노뎁(주),해석또는과학소프트웨어,제3자단가계약,6600000
주식회사 솔디아,영상감시장치,제3자단가계약,7730000
주식회사 솔디아,네트워크스위치,제3자단가계약,1688000
주식회사 솔디아,하드디스크드라이브,제3자단가계약,2214000
주식회사 솔디아,네트워크스위치,제3자단가계약,3366000
주식회사 솔디아,상자,제3자단가계약,2436000
주식회사 솔디아,텔레비전거치대,제3자단가계약,137000
주식회사 솔디아,유선송신기또는수신기,제3자단가계약,286000
주식회사 솔디아,유선송신기또는수신기,제3자단가계약,184000
주식회사 솔디아,LCD패널또는모니터,제3자단가계약,686000
주식회사 솔디아,영상정보디스플레이장치,제3자단가계약,2975000
주식회사 송우인포텍,차량번호판독기,제3자단가계약,14070000
주식회사 송우인포텍,차량번호판독기,제3자단가계약,38584000
주식회사 다누시스,안내판,제3자단가계약,0
주식회사 다누시스,안내판,제3자단가계약,0
주식회사 비알인포텍,영상감시장치,제3자단가계약,2205000
주식회사 비알인포텍,보안용카메라,제3자단가계약,92556000
주식회사 비알인포텍,보안용카메라,제3자단가계약,142080000
주식회사 비알인포텍,네트워크스위치,제3자단가계약,12276000
주식회사 비알인포텍,카메라받침대,제3자단가계약,2451000
주식회사 비알인포텍,카메라받침대,제3자단가계약,4988000
주식회사 비알인포텍,카메라받침대,제3자단가계약,4728000
주식회사 제이한테크,영상감시장치,제3자단가계약,3356000
주식회사 제이한테크,네트워크스위치,제3자단가계약,16464000
주식회사 제이한테크,전원공급장치,제3자단가계약,3264000
주식회사 비알인포텍,안내판,제3자단가계약,647670
주식회사 비알인포텍,안내판,제3자단가계약,633840
주식회사 비알인포텍,네트워크케이블,제3자단가계약,2016640
이노뎁(주),영상감시장치,제3자단가계약,1719000
주식회사 비알인포텍,광분배함,제3자단가계약,164300
주식회사 비알인포텍,네트워크시스템장비용랙,제3자단가계약,1000000
주식회사 디라직,구내방송장치,제3자단가계약,27324000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,540000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,700000
주식회사 디라직,무선마이크장치,제3자단가계약,1012000
주식회사 디라직,무선마이크장치,제3자단가계약,1976000
주식회사 디라직,마이크로폰,제3자단가계약,888000
주식회사 디라직,무선마이크장치,제3자단가계약,2430000
주식회사 디라직,무선마이크장치,제3자단가계약,1666000
주식회사 디라직,비디오스위쳐,제3자단가계약,1148000
주식회사 디라직,비디오스위쳐,제3자단가계약,1070000
주식회사 디라직,콤팩트디스크재생또는녹음기,제3자단가계약,890000
주식회사 디라직,오디오장비커넥터및스테이지박스,제3자단가계약,1870000
주식회사 디라직,랙캐비닛용패널,제3자단가계약,212000
주식회사 디라직,리모트앰프,제3자단가계약,1544000
주식회사 디라직,화재경보장치,제3자단가계약,623000
주식회사 디라직,화재경보장치,제3자단가계약,3024000
주식회사 디라직,오디오모니터,제3자단가계약,947000
주식회사 디라직,오디오앰프,제3자단가계약,5274000
주식회사 디라직,오디오앰프,제3자단가계약,652000
주식회사 디라직,전원공급장치,제3자단가계약,862000
주식회사 디라직,전원공급장치,제3자단가계약,433000
주식회사 디라직,스피커제어유닛,제3자단가계약,1135000
주식회사 디라직,네트워크시스템장비용랙,제3자단가계약,1080000
주식회사 디라직,랙캐비닛용패널,제3자단가계약,336000
주식회사 디라직,마이크로폰,제3자단가계약,85000
주식회사 디라직,마이크스탠드,제3자단가계약,75000
주식회사 디라직,통신케이블어셈블리,제3자단가계약,30000
주식회사 디라직,라디오튜너,제3자단가계약,425000
주식회사 홍석,영상감시장치,제3자단가계약,197000
주식회사 홍석,네트워크스위치,제3자단가계약,2139000
주식회사 홍석,하드디스크드라이브,제3자단가계약,825100
주식회사 홍석,랙캐비닛용패널,제3자단가계약,182000
주식회사 홍석,전원공급장치,제3자단가계약,548000
주식회사센텍,영상감시장치,제3자단가계약,87648000
주식회사 두원전자통신,카메라받침대,제3자단가계약,0
주식회사 두원전자통신,카메라받침대,제3자단가계약,0
주식회사 두원전자통신,카메라받침대,제3자단가계약,0
주식회사 두원전자통신,카메라받침대,제3자단가계약,0
주식회사 두원전자통신,누전차단기,제3자단가계약,0
주식회사 두원전자통신,서지방지장치,제3자단가계약,0
주식회사 웹게이트,영상감시장치,제3자단가계약,54027000
주식회사 웹게이트,영상감시장치,제3자단가계약,13440000
주식회사 웹게이트,영상감시장치,제3자단가계약,16730000
주식회사 비알인포텍,안내판,제3자단가계약,1840000
주식회사 비알인포텍,안내판,제3자단가계약,863560
주식회사 솔디아,접지장치또는조립품,제3자단가계약,145400
주식회사 솔디아,전력케이블,제3자단가계약,613800
주식회사 솔디아,절연전선및피복선,제3자단가계약,60200
주식회사 솔디아,절연전선및피복선,제3자단가계약,57400
주식회사 솔디아,네트워크케이블,제3자단가계약,660340
주식회사 솔디아,전선관,제3자단가계약,650400
주식회사 솔디아,영상감시장치,제3자단가계약,13872000
주식회사 솔디아,네트워크스위치,제3자단가계약,1848000
주식회사 솔디아,상자,제3자단가계약,4872000
주식회사 솔디아,서지방지장치,제3자단가계약,479600
주식회사 솔디아,누전차단기,제3자단가계약,636000
