사업자등록번호,업체명,물품분류명,납품요구번호,일자,월,전체계약금액,영상감시장치_계약금액,영상감시여부,MAS여부,계약종류_상세
1148199927,주식회사 인텔리빅스,영상감시장치,R26TB01652692,20260312,3월,1773000.0,1773000.0,Y,N,우수조달/일반경쟁
1148199927,주식회사 인텔리빅스,보안용카메라,R26TB01652692,20260312,3월,2460000.0,2460000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,보안용카메라,R26TB01652692,20260312,3월,11550000.0,11550000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,네트워크스위치,R26TB01652692,20260312,3월,414000.0,414000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,네트워크스위치,R26TB01652692,20260312,3월,4641000.0,4641000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,서지흡수기,R26TB01652692,20260312,3월,738000.0,738000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,광분배함,R26TB01652692,20260312,3월,456000.0,456000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,광점퍼코드,R26TB01652692,20260312,3월,96000.0,96000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,PA용스피커,R26TB01652692,20260312,3월,225000.0,225000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,카메라브래킷,R26TB01652692,20260312,3월,573000.0,573000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,금속상자,R26TB01652692,20260312,3월,3654000.0,3654000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01652752,20260312,3월,3520000.0,3520000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,접지봉,R26TB01652873,20260312,3월,218100.0,218100.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,안내판,R26TB01652873,20260312,3월,431780.0,431780.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,벨,R26TB01652873,20260312,3월,613280.0,613280.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연전력케이블,R26TB01652873,20260312,3월,1339200.0,1339200.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,제어케이블,R26TB01652873,20260312,3월,63360.0,63360.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,450/750V 일반용유연성단심비닐절연전선,R26TB01652873,20260312,3월,60200.0,60200.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연접지용비닐절연전선,R26TB01652873,20260312,3월,20500.0,20500.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,UTP케이블,R26TB01652873,20260312,3월,76720.0,76720.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,LAP외피광케이블,R26TB01652873,20260312,3월,1617000.0,1617000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01652873,20260312,3월,558600.0,558600.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01652873,20260312,3월,651480.0,651480.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,폴리에틸렌전선관,R26TB01652873,20260312,3월,223200.0,223200.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,토공사,R26TB01652873,20260312,3월,334320.0,334320.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,토공사,R26TB01652873,20260312,3월,680400.0,680400.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,철근콘크리트공사,R26TB01652873,20260312,3월,100500.0,100500.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,철근콘크리트공사,R26TB01652873,20260312,3월,1429380.0,1429380.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01652873,20260312,3월,68980.0,68980.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01652873,20260312,3월,499400.0,499400.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01652873,20260312,3월,219520.0,219520.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),영상감시장치,R26TB01652875,20260312,3월,1719000.0,1719000.0,Y,N,우수조달/일반경쟁
1138618789,이노뎁(주),보안용카메라,R26TB01652875,20260312,3월,7190000.0,7190000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),광분배함,R26TB01652875,20260312,3월,192000.0,192000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),광점퍼코드,R26TB01652875,20260312,3월,40000.0,40000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),누전차단기,R26TB01652875,20260312,3월,412000.0,412000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),서지흡수기,R26TB01652875,20260312,3월,240000.0,240000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),PA용스피커,R26TB01652875,20260312,3월,150000.0,150000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,영상감시장치,R26TB01652878,20260312,3월,1363000.0,1363000.0,Y,N,우수조달/일반경쟁
4168144274,주식회사 세오,안내판,R26TB01652878,20260312,3월,2078000.0,2078000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,안내판,R26TB01652878,20260312,3월,900000.0,900000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01653267,20260312,3월,43992000.0,43992000.0,Y,N,우수조달/일반경쟁
1228643768,주식회사 비알인포텍,송신기,R26TB01653267,20260312,3월,392000.0,392000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,송신기,R26TB01653267,20260312,3월,578000.0,578000.0,Y,Y,MAS (자동추론)
1348633147,(주)현명,액정모니터,R26TB01653271,20260312,3월,350000.0,350000.0,Y,Y,MAS (자동추론)
1348633147,(주)현명,안내전광판,R26TB01653271,20260312,3월,3450000.0,3450000.0,Y,Y,MAS (자동추론)
4128151415,주식회사 제이한테크,금속기둥,R26TB01653273,20260312,3월,842300.0,842300.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),주차주제어장치,R26TB01653377,20260312,3월,15955900.0,0.0,N,N,우수조달/일반경쟁
1138618789,이노뎁(주),주차관제주변기기,R26TB01653377,20260312,3월,21240000.0,0.0,N,Y,MAS (자동추론)
1138618789,이노뎁(주),차량감지기,R26TB01653377,20260312,3월,1530600.0,0.0,N,Y,MAS (자동추론)
1138618789,이노뎁(주),IP전화기,R26TB01653377,20260312,3월,196500.0,196500.0,Y,Y,MAS (자동추론)
1348633147,(주)현명,안내판,R26TB01653404,20260312,3월,475380.0,475380.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,정보통신공사,R26TB01653404,20260312,3월,878080.0,878080.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,정보통신공사,R26TB01653404,20260312,3월,873950.0,873950.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,네트워크시스템장비용랙,R26TB01653404,20260312,3월,891700.0,891700.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,정보통신공사,R26TB01653404,20260312,3월,241430.0,241430.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,풀박스,R26TB01653404,20260312,3월,200190.0,200190.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,CD녹음및플레이어,R26TB01653605,20260312,3월,890000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,매트릭스로직유닛,R26TB01653605,20260312,3월,1135000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,AV스위쳐,R26TB01653605,20260312,3월,1148000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,결선보드유닛,R26TB01653605,20260312,3월,1870000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,리모트앰프,R26TB01653605,20260312,3월,772000.0,772000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,비상유닛,R26TB01653605,20260312,3월,3304000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,비상유닛,R26TB01653605,20260312,3월,623000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,비상유닛,R26TB01653605,20260312,3월,3024000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오믹서,R26TB01653605,20260312,3월,1180000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01653605,20260312,3월,7596000.0,7596000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01653605,20260312,3월,652000.0,652000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,전원공급장치,R26TB01653605,20260312,3월,862000.0,862000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,전원공급장치,R26TB01653605,20260312,3월,433000.0,433000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,릴레이유닛,R26TB01653605,20260312,3월,1155000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,네트워크시스템장비용랙,R26TB01653605,20260312,3월,1080000.0,1080000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01653605,20260312,3월,931000.0,931000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01653605,20260312,3월,185000.0,185000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,접지봉,R26TB01653674,20260312,3월,363500.0,363500.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,안내판,R26TB01653674,20260312,3월,1584600.0,1584600.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연전력케이블,R26TB01653674,20260312,3월,446400.0,446400.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,450/750V 일반용유연성단심비닐절연전선,R26TB01653674,20260312,3월,827750.0,827750.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연접지용비닐절연전선,R26TB01653674,20260312,3월,102500.0,102500.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,UTP케이블,R26TB01653674,20260312,3월,1054900.0,1054900.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,안내판,R26TB01653884,20260312,3월,215890.0,215890.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,안내판,R26TB01653884,20260312,3월,158460.0,158460.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),통신소프트웨어,R26TB01653928,20260312,3월,880000.0,880000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,통신소프트웨어,R26TB01653939,20260312,3월,3520000.0,3520000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,영상감시장치,R26TB01654054,20260312,3월,6100000.0,6100000.0,Y,N,우수조달/일반경쟁
4168144274,주식회사 세오,금속상자,R26TB01654054,20260312,3월,3532000.0,3532000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,누전차단기,R26TB01654054,20260312,3월,990000.0,990000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,하드디스크드라이브,R26TB01654054,20260312,3월,48620000.0,48620000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,네트워크스위치,R26TB01654054,20260312,3월,9370000.0,9370000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,카메라브래킷,R26TB01654054,20260312,3월,7587000.0,7587000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,보안용카메라,R26TB01654054,20260312,3월,30860000.0,30860000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,호온스피커,R26TB01654054,20260312,3월,720000.0,720000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,안내판,R26TB01654054,20260312,3월,3612000.0,3612000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,안내판,R26TB01654054,20260312,3월,8350000.0,8350000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01654166,20260312,3월,147976000.0,147976000.0,Y,N,우수조달/일반경쟁
3148171174,주식회사 명광,하드디스크드라이브,R26TB01654306,20260312,3월,4765000.0,4765000.0,Y,Y,MAS (자동추론)
3148171174,주식회사 명광,하드디스크드라이브,R26TB01654306,20260312,3월,6300000.0,6300000.0,Y,Y,MAS (자동추론)
3148171174,주식회사 명광,디지털비디오레코더,R26TB01654306,20260312,3월,8368000.0,8368000.0,Y,Y,MAS (자동추론)
3148171174,주식회사 명광,영상감시장치,R26TB01654307,20260312,3월,13500000.0,13500000.0,Y,Y,MAS (수동입력)
3148171174,주식회사 명광,영상감시장치,R26TB01654307,20260312,3월,33350000.0,33350000.0,Y,Y,MAS (수동입력)
3148171174,주식회사 명광,영상감시장치,R26TB01654307,20260312,3월,11100000.0,11100000.0,Y,Y,MAS (수동입력)
1228643768,주식회사 비알인포텍,안내판,R26TB01654868,20260312,3월,5940000.0,5940000.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,안내판,R26TB01654869,20260312,3월,1943010.0,1943010.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01654871,20260312,3월,4051000.0,4051000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,보안용카메라,R26TB01654871,20260312,3월,58800000.0,58800000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,보안용카메라,R26TB01654871,20260312,3월,61104000.0,61104000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01654871,20260312,3월,6320000.0,6320000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,금속상자,R26TB01654871,20260312,3월,11106000.0,11106000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,누전차단기,R26TB01654871,20260312,3월,1422000.0,1422000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,영상정보디스플레이장치,R26TB01654879,20260312,3월,2833000.0,2833000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,분석및과학용소프트웨어,R26TB01655277,20260312,3월,89280000.0,89280000.0,Y,N,우수조달/일반경쟁
4168144274,주식회사 세오,난연전력케이블,R26TB01655343,20260312,3월,46000.0,46000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,UTP케이블,R26TB01655343,20260312,3월,164400.0,164400.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,1종금속제가요전선관,R26TB01655343,20260312,3월,81300.0,81300.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,네트워크스위치,R26TB01655698,20260312,3월,1390000.0,1390000.0,Y,Y,MAS (자동추론)
4128151415,주식회사 제이한테크,금속기둥,R26TB01655839,20260312,3월,6650700.0,6650700.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,영상감시장치,R26TB01656045,20260313,3월,1964000.0,1964000.0,Y,N,우수조달/일반경쟁
4168144274,주식회사 세오,금속상자,R26TB01656045,20260313,3월,1599000.0,1599000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,금속상자,R26TB01656045,20260313,3월,453000.0,453000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,네트워크스위치,R26TB01656045,20260313,3월,1261000.0,1261000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,네트워크스위치,R26TB01656045,20260313,3월,1380000.0,1380000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,보안용카메라,R26TB01656045,20260313,3월,1390000.0,1390000.0,Y,Y,MAS (자동추론)
4128151415,주식회사 제이한테크,금속기둥,R26TB01656210,20260313,3월,990000.0,990000.0,Y,Y,MAS (수동입력)
1148199927,주식회사 인텔리빅스,정보통신공사,R26TB01656211,20260313,3월,1069190.0,1069190.0,Y,Y,MAS (수동입력)
1148199927,주식회사 인텔리빅스,정보통신공사,R26TB01656211,20260313,3월,3870350.0,3870350.0,Y,Y,MAS (수동입력)
1148199927,주식회사 인텔리빅스,정보통신공사,R26TB01656211,20260313,3월,3402560.0,3402560.0,Y,Y,MAS (수동입력)
1148199927,주식회사 인텔리빅스,하드디스크드라이브,R26TB01656788,20260313,3월,19536000.0,19536000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,보안용카메라,R26TB01656897,20260313,3월,4433000.0,4433000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,카메라브래킷,R26TB01656897,20260313,3월,172000.0,172000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,영상감시장치,R26TB01657303,20260313,3월,12464000.0,12464000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,네트워크스위치,R26TB01657303,20260313,3월,5739000.0,5739000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,하드디스크드라이브,R26TB01657303,20260313,3월,14532000.0,14532000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,디지털비디오레코더,R26TB01657303,20260313,3월,9493000.0,9493000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,컴퓨터서버,R26TB01657303,20260313,3월,3327000.0,3327000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,전원공급장치,R26TB01657303,20260313,3월,548000.0,548000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,액정모니터,R26TB01657303,20260313,3월,945000.0,945000.0,Y,N,우수조달/일반경쟁
2298134357,주식회사 디라직,매트릭스로직유닛,R26TB01657598,20260313,3월,1135000.0,0.0,N,Y,MAS (수동입력)
1298623254,주식회사 제노시스,영상감시장치,R26TB01658114,20260313,3월,3252000.0,3252000.0,Y,N,우수조달/일반경쟁
1298623254,주식회사 제노시스,보안용카메라,R26TB01658114,20260313,3월,19740000.0,19740000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,안내판,R26TB01658321,20260313,3월,215890.0,215890.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01658388,20260313,3월,13696000.0,13696000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,네트워크스위치,R26TB01658388,20260313,3월,1700000.0,1700000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,디지털비디오레코더,R26TB01658388,20260313,3월,5292000.0,5292000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,네트워크스위치,R26TB01658388,20260313,3월,7196000.0,7196000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,누전차단기,R26TB01658388,20260313,3월,916000.0,916000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,금속상자,R26TB01658388,20260313,3월,4936000.0,4936000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,서지흡수기,R26TB01658388,20260313,3월,624000.0,624000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,서지흡수기,R26TB01658388,20260313,3월,704000.0,704000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,액정모니터,R26TB01658388,20260313,3월,284000.0,284000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,스위칭모드전원공급장치,R26TB01658388,20260313,3월,580000.0,580000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01658467,20260313,3월,1760000.0,1760000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01658467,20260317,3월,-1760000.0,-1760000.0,Y,Y,MAS (자동추론)
2298134357,주식회사 디라직,무선마이크장치,R26TB01658811,20260313,3월,750000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01658811,20260313,3월,640000.0,0.0,N,Y,MAS (수동입력)
1388195849,주식회사 에스카,영상감시장치,R26TB01659202,20260313,3월,29200000.0,29200000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,영상감시장치,R26TB01659202,20260313,3월,3567000.0,3567000.0,Y,N,우수조달/일반경쟁
1388195849,주식회사 에스카,네트워크스위치,R26TB01659202,20260313,3월,3826000.0,3826000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,하드디스크드라이브,R26TB01659202,20260313,3월,4844000.0,4844000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,네트워크시스템장비용랙,R26TB01659202,20260313,3월,950000.0,950000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,서지흡수기,R26TB01659202,20260313,3월,322000.0,322000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,풀박스,R26TB01659202,20260313,3월,368000.0,368000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,전원공급장치,R26TB01659202,20260313,3월,548000.0,548000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,디지털비디오레코더,R26TB01659202,20260313,3월,8115000.0,8115000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,송신기,R26TB01659202,20260313,3월,289000.0,289000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,송신기,R26TB01659202,20260313,3월,196000.0,196000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,액정모니터,R26TB01659202,20260313,3월,315000.0,315000.0,Y,Y,MAS (자동추론)
1388195849,주식회사 에스카,카메라브래킷,R26TB01659203,20260313,3월,254880.0,254880.0,Y,Y,MAS (수동입력)
1388195849,주식회사 에스카,정보통신공사,R26TB01659203,20260313,3월,3073280.0,3073280.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,영상감시장치,R26TB01659272,20260313,3월,22308000.0,22308000.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,영상감시장치,R26TB01659272,20260313,3월,17880000.0,17880000.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,난연전력케이블,R26TB01659272,20260313,3월,1120600.0,1120600.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,UTP케이블,R26TB01659272,20260313,3월,3288000.0,3288000.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,1종금속제가요전선관,R26TB01659272,20260313,3월,1382100.0,1382100.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,풀박스,R26TB01659272,20260313,3월,1334600.0,1334600.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,풀박스,R26TB01659272,20260313,3월,395900.0,395900.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,정보통신공사,R26TB01659272,20260313,3월,1172660.0,1172660.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,정보통신공사,R26TB01659272,20260313,3월,4244900.0,4244900.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,정보통신공사,R26TB01659272,20260313,3월,3731840.0,3731840.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,네트워크스위치,R26TB01659346,20260313,3월,4420000.0,4420000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,하드디스크드라이브,R26TB01659346,20260313,3월,3285000.0,3285000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,영상감시장치,R26TB01659590,20260313,3월,1330000.0,1330000.0,Y,N,우수조달/일반경쟁
1148199927,주식회사 인텔리빅스,하드디스크드라이브,R26TB01659590,20260313,3월,197400000.0,197400000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,디스크어레이,R26TB01659590,20260313,3월,21981000.0,21981000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01660276,20260313,3월,2640000.0,2640000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01660335,20260313,3월,1299000.0,1299000.0,Y,N,우수조달/일반경쟁
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01660335,20260313,3월,5145000.0,5145000.0,Y,N,우수조달/일반경쟁
1228643768,주식회사 비알인포텍,금속상자,R26TB01660335,20260313,3월,1745000.0,1745000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,금속상자,R26TB01660335,20260313,3월,769000.0,769000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01660409,20260313,3월,440000.0,440000.0,Y,Y,MAS (자동추론)
3148629273,사이테크놀로지스 주식회사,영상감시장치,R26TB01660599,20260313,3월,7200000.0,7200000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,영상감시장치,R26TB01660833,20260313,3월,11132000.0,11132000.0,Y,N,우수조달/일반경쟁
4168144274,주식회사 세오,금속상자,R26TB01660833,20260313,3월,1276000.0,1276000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,금속상자,R26TB01660833,20260313,3월,5988000.0,5988000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,하드디스크드라이브,R26TB01660833,20260313,3월,1602000.0,1602000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,네트워크스위치,R26TB01660833,20260313,3월,1300000.0,1300000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,네트워크스위치,R26TB01660833,20260313,3월,9000000.0,9000000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,보안용카메라,R26TB01660833,20260313,3월,18076000.0,18076000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,서지흡수기,R26TB01660833,20260313,3월,905000.0,905000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,누전차단기,R26TB01660833,20260313,3월,885000.0,885000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,영상정보디스플레이장치,R26TB01660833,20260313,3월,2084000.0,2084000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01661128,20260313,3월,1320000.0,1320000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,광분배함,R26TB01661161,20260313,3월,290080.0,290080.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,광점퍼코드,R26TB01661161,20260313,3월,87200.0,87200.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연전력케이블,R26TB01661161,20260313,3월,2300000.0,2300000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연전력케이블,R26TB01661161,20260313,3월,2790000.0,2790000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,난연접지용비닐절연전선,R26TB01661161,20260313,3월,102500.0,102500.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,UTP케이블,R26TB01661161,20260313,3월,274000.0,274000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,LAP외피광케이블,R26TB01661161,20260313,3월,14700000.0,14700000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01661161,20260313,3월,1340640.0,1340640.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01661161,20260313,3월,2605920.0,2605920.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,폴리에틸렌전선관,R26TB01661161,20260313,3월,372000.0,372000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,폴리에틸렌전선관,R26TB01661161,20260313,3월,392000.0,392000.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01661161,20260313,3월,137960.0,137960.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01661161,20260313,3월,499400.0,499400.0,Y,Y,MAS (수동입력)
4168144274,주식회사 세오,정보통신공사,R26TB01661161,20260313,3월,109760.0,109760.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),주차주제어장치,R26TB01661193,20260313,3월,40750800.0,0.0,N,N,우수조달/일반경쟁
1138618789,이노뎁(주),주차주제어장치,R26TB01661193,20260313,3월,9564700.0,0.0,N,Y,MAS (자동추론)
