업체명,물품분류명,금액,납품요구번호,MAS여부,월
주식회사 진명아이앤씨,랙캐비닛용패널,0,2524435511,Y,1월
주식회사 진명아이앤씨,랙캐비닛용패널,0,2524435511,Y,1월
주식회사 진명아이앤씨,마이크로폰,0,2524435511,Y,1월
주식회사 진명아이앤씨,통신케이블어셈블리,0,2524435511,Y,1월
주식회사 진명아이앤씨,냉각팬,0,2524435511,Y,1월
주식회사 진명아이앤씨,마이크스탠드,0,2524435511,Y,1월
주식회사 진명아이앤씨,마이크스탠드,0,2524435511,Y,1월
주식회사 진명아이앤씨,마이크스탠드,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커,0,2524435511,Y,1월
주식회사 진명아이앤씨,오디오앰프,0,2524435511,Y,1월
주식회사 진명아이앤씨,오디오앰프,0,2524435511,Y,1월
주식회사 진명아이앤씨,"오디오믹서,증폭기결합",0,2524435511,Y,1월
주식회사 진명아이앤씨,마이크로폰,167000,2524435511,Y,1월
주식회사 진명아이앤씨,무선마이크장치,680000,2524435511,Y,1월
주식회사 디라직,콤팩트디스크재생또는녹음기,-890000,3224415488,Y,1월
주식회사 디라직,전원공급장치,-862000,3224415488,Y,1월
주식회사 디라직,오디오앰프,-2870000,3224415488,Y,1월
주식회사 디라직,네트워크시스템장비용랙,-460000,3224415488,Y,1월
주식회사 디라직,랙캐비닛용패널,-140000,3224415488,Y,1월
주식회사 디라직,마이크로폰,-85000,3224415488,Y,1월
주식회사 디라직,마이크스탠드,-75000,3224415488,Y,1월
주식회사 디라직,통신케이블어셈블리,-30000,3224415488,Y,1월
주식회사 제노시스,하드디스크드라이브,0,R25TB00219577,N,1월
주식회사 제노시스,멀티스크린컴퓨터,0,R25TB00219577,N,1월
주식회사 제노시스,LCD패널또는모니터,0,R25TB00219577,N,1월
주식회사 제노시스,네트워크스위치,0,R25TB00219577,N,1월
주식회사 제노시스,네트워크스위치,0,R25TB00219577,N,1월
주식회사 제노시스,네트워크시스템장비용랙,0,R25TB00219577,N,1월
주식회사 제노시스,보안용카메라,-10800000,R25TB00219577,N,1월
주식회사 제노시스,보안용카메라,0,R25TB00219577,N,1월
주식회사 제노시스,영상감시장치,0,R25TB00219577,N,1월
주식회사 제노시스,디지털비디오레코더,0,R25TB00219577,N,1월
주식회사 제노시스,영상감시장치,-650000,R25TB00235664,Y,1월
주식회사 제노시스,영상감시장치,-2400000,R25TB00235664,Y,1월
주식회사 핀텔,광섬유케이블어셈블리,0,R25TB00241960,N,1월
주식회사 핀텔,전원공급장치,0,R25TB00241960,N,1월
주식회사 핀텔,전원공급장치,0,R25TB00241960,N,1월
주식회사 핀텔,전기함,-560000,R25TB00241960,N,1월
주식회사 핀텔,서지방지장치,0,R25TB00241960,N,1월
주식회사 핀텔,서지방지장치,0,R25TB00241960,N,1월
주식회사 핀텔,누전차단기,0,R25TB00241960,N,1월
주식회사 핀텔,하드디스크드라이브,0,R25TB00241960,N,1월
주식회사 핀텔,LCD패널또는모니터,0,R25TB00241960,N,1월
주식회사 핀텔,LCD패널또는모니터,0,R25TB00241960,N,1월
주식회사 핀텔,유선송신기또는수신기,0,R25TB00241960,N,1월
주식회사 핀텔,유선송신기또는수신기,0,R25TB00241960,N,1월
주식회사 핀텔,네트워크스위치,0,R25TB00241960,N,1월
주식회사 핀텔,네트워크스위치,0,R25TB00241960,N,1월
주식회사 핀텔,네트워크스위치,0,R25TB00241960,N,1월
주식회사 핀텔,네트워크시스템장비용랙,0,R25TB00241960,N,1월
주식회사 핀텔,네트워크시스템장비용랙,0,R25TB00241960,N,1월
주식회사 핀텔,광분배함,0,R25TB00241960,N,1월
주식회사 핀텔,광분배함,0,R25TB00241960,N,1월
주식회사 핀텔,카메라받침대,0,R25TB00241960,N,1월
주식회사 핀텔,카메라받침대,0,R25TB00241960,N,1월
주식회사 핀텔,보안용카메라,0,R25TB00241960,N,1월
주식회사 핀텔,보안용카메라,0,R25TB00241960,N,1월
주식회사 핀텔,보안용카메라,-1141000,R25TB00241960,N,1월
주식회사 핀텔,영상감시장치,0,R25TB00241960,N,1월
주식회사 핀텔,디지털비디오레코더,0,R25TB00241960,N,1월
주식회사 핀텔,디지털비디오레코더,0,R25TB00241960,N,1월
주식회사 홍석,LCD패널또는모니터,0,R25TB00304286,N,1월
주식회사 홍석,유선송신기또는수신기,1016000,R25TB00304286,N,1월
주식회사 홍석,네트워크스위치,0,R25TB00304286,N,1월
주식회사 홍석,네트워크시스템장비용랙,0,R25TB00304286,N,1월
주식회사 홍석,네트워크시스템장비용랙,0,R25TB00304286,N,1월
주식회사 홍석,경보장치,0,R25TB00304286,N,1월
주식회사 홍석,영상감시장치,0,R25TB00304286,N,1월
주식회사 홍석,디지털비디오레코더,0,R25TB00304286,N,1월
주식회사 디지탈라인,광섬유케이블어셈블리,17440,R25TB00368707,Y,1월
주식회사 디지탈라인,서지방지장치,274300,R25TB00368707,Y,1월
주식회사 디지탈라인,서지방지장치,243620,R25TB00368707,Y,1월
주식회사 디지탈라인,광분배함,145040,R25TB00368707,Y,1월
이노뎁(주),통신서버소프트웨어,1760000,R25TB00368751,N,1월
주식회사 디지탈라인,영상감시장치,4300000,R25TB00370644,Y,1월
주식회사 제노시스,디지털비디오레코더,-1949000,R25TB00415780,N,1월
주식회사 제노시스,LCD패널또는모니터,-350000,R25TB00415780,N,1월
주식회사 제노시스,광섬유케이블어셈블리,-20000,R25TB00678812,N,1월
주식회사 제노시스,전원공급장치,1096000,R25TB00678812,N,1월
주식회사 제노시스,서지방지장치,0,R25TB00678812,N,1월
주식회사 제노시스,서지방지장치,981000,R25TB00678812,N,1월
주식회사 제노시스,누전차단기,1590000,R25TB00678812,N,1월
주식회사 제노시스,송수신기및미디어컨버터,0,R25TB00678812,N,1월
주식회사 제노시스,하드디스크드라이브,-4840000,R25TB00678812,N,1월
주식회사 제노시스,멀티스크린컴퓨터,0,R25TB00678812,N,1월
주식회사 제노시스,LCD패널또는모니터,906000,R25TB00678812,N,1월
주식회사 제노시스,유선송신기또는수신기,355000,R25TB00678812,N,1월
주식회사 제노시스,광송신기또는수신기,-132000,R25TB00678812,N,1월
주식회사 제노시스,네트워크스위치,0,R25TB00678812,N,1월
주식회사 제노시스,네트워크스위치,0,R25TB00678812,N,1월
주식회사 제노시스,네트워크스위치,0,R25TB00678812,N,1월
주식회사 제노시스,네트워크시스템장비용랙,829000,R25TB00678812,N,1월
주식회사 제노시스,네트워크시스템장비용랙,949000,R25TB00678812,N,1월
주식회사 제노시스,광분배함,-48600,R25TB00678812,N,1월
주식회사 제노시스,광분배함,-149100,R25TB00678812,N,1월
주식회사 제노시스,광분배함,-768000,R25TB00678812,N,1월
주식회사 제노시스,카메라받침대,0,R25TB00678812,N,1월
주식회사 제노시스,카메라받침대,0,R25TB00678812,N,1월
주식회사 제노시스,보안용카메라,2700000,R25TB00678812,N,1월
주식회사 제노시스,보안용카메라,-17550000,R25TB00678812,N,1월
주식회사 제노시스,보안용카메라,0,R25TB00678812,N,1월
주식회사 제노시스,영상감시장치,3843000,R25TB00678812,N,1월
주식회사 제노시스,디지털비디오레코더,0,R25TB00678812,N,1월
주식회사 그린아이티코리아,상자,-1354000,R25TB00736283,N,1월
주식회사 그린아이티코리아,상자,-1308000,R25TB00736283,N,1월
주식회사 그린아이티코리아,광섬유케이블어셈블리,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,전원공급장치,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,전기함,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,서지방지장치,-744000,R25TB00736283,N,1월
주식회사 그린아이티코리아,서지방지장치,-339000,R25TB00736283,N,1월
주식회사 그린아이티코리아,송수신기및미디어컨버터,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,하드디스크드라이브,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,컴퓨터서버,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,LCD패널또는모니터,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,광송신기또는수신기,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,네트워크스위치,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,네트워크스위치,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,네트워크시스템장비용랙,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,네트워크시스템장비용랙,-621800,R25TB00736283,N,1월
주식회사 그린아이티코리아,광분배함,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,광분배함,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,카메라받침대,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,보안용카메라,-14245000,R25TB00736283,N,1월
주식회사 그린아이티코리아,보안용카메라,13464000,R25TB00736283,N,1월
주식회사 그린아이티코리아,영상감시장치,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,안내판,0,R25TB00736283,N,1월
주식회사 그린아이티코리아,안내판,0,R25TB00736283,N,1월
주식회사 시큐인포,서지방지장치,0,R25TB00789369,Y,1월
주식회사 시큐인포,네트워크시스템장비용랙,0,R25TB00789369,Y,1월
주식회사 시큐인포,카메라받침대,-1189440,R25TB00789369,Y,1월
주식회사 시큐인포,영상감시장치,0,R25TB00789369,Y,1월
주식회사 시큐인포,안내판,0,R25TB00789369,Y,1월
주식회사 지인테크,상자,0,R25TB00834134,N,1월
주식회사 지인테크,광섬유케이블어셈블리,0,R25TB00834134,N,1월
주식회사 지인테크,전원공급장치,0,R25TB00834134,N,1월
주식회사 지인테크,전기함,0,R25TB00834134,N,1월
주식회사 지인테크,서지방지장치,0,R25TB00834134,N,1월
주식회사 지인테크,서지방지장치,0,R25TB00834134,N,1월
주식회사 지인테크,누전차단기,0,R25TB00834134,N,1월
주식회사 지인테크,LCD패널또는모니터,0,R25TB00834134,N,1월
주식회사 지인테크,유선송신기또는수신기,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크스위치,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크스위치,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크스위치,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크스위치,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크시스템장비용랙,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크시스템장비용랙,0,R25TB00834134,N,1월
주식회사 지인테크,네트워크시스템장비용랙,0,R25TB00834134,N,1월
주식회사 지인테크,광분배함,0,R25TB00834134,N,1월
주식회사 지인테크,광분배함,0,R25TB00834134,N,1월
주식회사 지인테크,카메라받침대,0,R25TB00834134,N,1월
주식회사 지인테크,카메라받침대,0,R25TB00834134,N,1월
주식회사 지인테크,영상감시장치,0,R25TB00834134,N,1월
주식회사 지인테크,디지털비디오레코더,0,R25TB00834134,N,1월
주식회사 지인테크,디지털비디오레코더,0,R25TB00834134,N,1월
